,match_id,times,gold_t_0,gold_t_1,gold_t_2,gold_t_3,gold_t_4,gold_t_128,gold_t_129,gold_t_130,gold_t_131,gold_t_132
46588,46694,900,2668,5844,3652,3088,5501,4641,3360,2098,7030,3069
46589,46695,900,5393,4906,3727,5199,2290,4804,6361,3854,4118,5899
46590,46696,900,4921,4722,2415,5349,2449,4600,2553,2495,7067,3241
46591,46697,900,4642,3344,2775,6377,3714,5078,3580,3680,5684,6738
46592,46698,900,5400,3910,4528,5814,5064,4622,4331,6340,4971,1917
46593,46699,900,6726,2862,4327,5892,6367,6324,3653,4068,3758,4659
46594,46700,900,3777,2744,2607,1966,4862,4674,4028,2453,4479,1911
46595,46701,900,5062,3406,4990,5299,4320,3658,6458,4137,5042,3291
46596,46702,900,2870,3946,4150,4428,7912,4769,2703,2825,5226,5072
46597,46703,900,5730,5220,5100,3068,4413,5679,3138,4023,4941,4184
46598,46704,900,5465,2255,3904,3595,5209,3411,6704,5042,6067,4778
46599,46705,900,4158,2990,2413,4276,4358,5204,4828,2931,4891,4236
46600,46706,900,4138,2719,4871,3237,4570,3033,7189,2564,5456,3570
46601,46707,900,6077,4911,3604,4400,3697,5153,5713,5305,4405,3171
46602,46708,900,5549,4147,4351,4695,3044,3833,4161,3091,2327,4698
46603,46709,900,4301,2646,5868,2912,4411,4882,4075,2521,4662,5276
46604,46710,900,3647,2645,2515,6219,2799,3513,6873,3395,4862,2716
46605,46711,900,3639,4407,4049,6107,3523,5951,3892,3570,2517,7478
46606,46712,900,6654,3111,6605,5671,5028,2448,2658,2930,5098,4952
46607,46713,900,5709,5671,8278,4295,4627,5369,4193,4835,4273,3357
46608,46714,900,3900,3739,3355,5677,5871,3064,3716,3978,2199,6422
46609,46715,900,4294,6692,2343,4203,5220,3207,4697,3917,3259,3975
46610,46716,900,4575,3391,3088,6302,4114,4821,5402,4333,5519,3492
46611,46717,900,4435,5563,5098,3732,3457,3393,5940,6097,2399,4545
46612,46718,900,5485,3702,3738,5562,5914,4205,2450,2489,4276,5036
46613,46719,900,6375,2563,3228,1654,4674,5424,3561,4663,3828,5491
46614,46720,900,5788,4788,3210,2310,4749,4363,4414,3144,4738,2934
46615,46721,900,7990,3953,5303,3194,6054,3213,2432,6443,5172,3296
46616,46722,900,5814,2803,3970,6069,2861,3388,6168,3129,1738,4617
46617,46723,900,3950,3112,4201,6906,3832,4625,4027,3741,6201,2934
46618,46724,900,4682,4342,2282,3703,2601,2180,4834,2034,4107,4231
46619,46725,900,4826,6039,3123,4213,3000,4527,3544,5546,4574,3975
46620,46726,900,5051,5761,6401,3231,7062,2819,4901,2115,2447,4535
46621,46727,900,3834,3125,4793,3538,3259,2974,3529,6026,4269,3843
46622,46728,900,4386,2052,4011,2904,4683,4306,3919,4095,4936,3125
46623,46729,900,5475,5091,4830,6117,3786,4665,4458,3653,5237,3624
46624,46730,900,5825,2428,5114,3287,3934,4920,5136,3052,3542,6071
46625,46731,900,5036,2803,3687,5318,4262,5021,3035,4569,5552,2900
46626,46732,900,3280,1834,2646,8709,4827,4409,2178,5754,3210,4200
46627,46733,900,4222,3194,3030,3376,5238,4787,2817,3611,4674,4484
46628,46734,900,4206,2080,5130,2875,6730,2454,6429,2919,2580,5357
46629,46735,900,6991,2965,3396,2091,4958,2302,2604,6910,2365,7907
46630,46736,900,2745,5858,2940,6011,5986,2990,3076,5028,6078,3388
46631,46737,900,1947,3978,6145,2434,4399,2620,7302,3750,3954,5363
46632,46738,900,5606,2594,6367,2035,4971,5455,1814,3456,2316,5933
46633,46739,900,3658,6347,3515,4214,3014,3967,4197,5180,3919,4211
46634,46740,900,5957,7029,2717,11470,3578,4206,4302,6848,6781,3961
46635,46741,900,5136,2339,3109,3103,4414,6052,4965,1919,2616,4632
46636,46742,900,4453,3659,5045,3468,4372,5941,4150,2531,4540,5748
46637,46743,900,5250,3495,5613,2528,2890,4480,4004,3296,3072,3674
46638,46744,900,3822,3073,5667,6021,3663,6061,1911,6016,3696,2515
46639,46745,900,5134,2833,4810,5319,2673,3429,4311,3720,2423,3373
46640,46746,900,2659,6654,5930,8546,3516,3042,2342,5663,4471,2612
46641,46747,900,5739,3564,2396,2962,2043,6731,3634,2657,5901,6040
46642,46748,900,10400,2772,3010,3226,6807,2576,3615,4254,4603,5394
46643,46749,900,3936,2882,4512,2620,4048,2643,2206,4408,4089,5146
46644,46750,900,1901,4492,7945,1686,4789,3567,5293,5238,5872,2710
46645,46751,900,5338,3370,2699,5521,3143,2351,4800,1980,3841,4189
46646,46752,900,5603,3962,3747,3056,3460,3621,5787,3479,6243,5073
46647,46753,900,5106,3198,1869,2710,9476,3498,3074,4857,2943,4871
46648,46754,900,3845,4056,4361,3687,3376,3985,5289,3387,5182,3321
46649,46755,900,3760,3612,2994,9594,3787,3842,4165,6498,4887,6104
46650,46756,900,7146,3319,5931,4319,2635,2533,5181,5792,2434,2643
46651,46757,900,4130,7552,5168,2828,9063,4072,4042,5840,5247,5349
46652,46758,900,4285,4282,4088,4864,2510,6359,10766,3904,8003,4480
46653,46759,900,4858,5078,6321,2401,2722,5635,3091,2997,3110,6115
46654,46760,900,4422,3276,4374,4693,3739,2489,5456,4574,5061,3437
46655,46761,900,7430,4933,2682,3992,5053,5646,1833,2708,4627,3639
46656,46762,900,4665,2944,3273,4096,2794,4290,2086,5661,2818,4924
46657,46763,900,5930,2805,4629,3203,3942,3413,3253,2591,4080,3579
46658,46764,900,3340,4161,4265,6954,5061,1724,3893,3258,3077,4747
46659,46765,900,4322,2725,3713,6495,3222,4977,4689,3908,5033,3855
46660,46766,900,4160,8213,2429,6687,3000,3992,1758,3781,2441,5309
46661,46767,900,4509,6187,2251,4135,3637,2482,3697,4845,2407,3829
46662,46768,900,2546,5088,3115,8130,4701,8531,2896,3032,2469,6469
46663,46769,900,4064,3230,1831,1994,4864,8057,2657,5560,3189,4317
46664,46770,900,8261,4032,3564,5761,3536,3401,4388,4314,3366,6527
46665,46771,900,4178,6030,4297,4425,3831,5855,3326,4527,4110,5538
46666,46772,900,3757,4159,7331,3941,3074,3868,5321,4544,2402,5631
46667,46773,900,6175,7614,5983,5357,2820,2986,6278,4593,3656,2676
46668,46774,900,7932,5324,4944,4971,3343,3366,3731,4582,5579,5907
46669,46775,900,4617,3981,3346,6328,3239,5116,4448,5368,2841,2589
46670,46776,900,3779,4414,4480,3822,5683,4012,3807,7215,5105,5596
46671,46777,900,2620,6093,3703,3515,5410,3173,5636,5915,4986,2256
46672,46778,900,6303,4903,3792,4962,4536,4326,5654,3275,10929,3123
46673,46779,900,2075,2918,6397,4146,3326,2179,7222,4593,5369,5210
46674,46780,900,5632,4220,5565,5118,2378,2992,4585,4166,3976,3510
46675,46781,900,3452,6463,6285,4253,3664,3749,4360,4460,2995,3324
46676,46782,900,3324,4716,7361,7197,5508,6050,2244,5492,4966,1791
46677,46783,900,3282,3554,5451,4276,5035,5848,1624,2791,6928,2644
46678,46784,900,3765,5696,2215,3769,5725,5274,4159,2760,4184,3354
46679,46785,900,7186,5144,5562,4445,3720,3016,4879,5297,2612,4014
46680,46786,900,3550,2965,3679,4868,4748,2933,3379,5330,2988,6304
46681,46787,900,4887,5191,8397,3659,4272,2905,2911,5089,3558,3130
46682,46788,900,2545,4291,2784,5412,4211,5157,3640,4445,4409,3741
46683,46789,900,4677,3734,2765,2776,4794,6716,2366,2459,5341,6773
46684,46790,900,4311,5374,3795,4397,4753,7584,2663,3816,3644,5133
46685,46791,900,4768,4220,5100,2499,3199,5031,6916,3075,3327,3514
46686,46792,900,4875,3364,2617,1949,2304,2596,3482,4925,5092,2836
46687,46793,900,4586,5292,5822,5724,2999,4693,4281,3651,5195,2158
46688,46794,900,4545,2994,6038,4276,3189,6230,4528,4308,5108,5872
46689,46795,900,5899,3213,2050,2424,5276,2586,2423,3488,5520,5090
46690,46796,900,7008,3152,5692,2293,4516,7756,4191,5037,6150,3831
46691,46797,900,3587,3648,3493,6388,4913,7252,4154,3654,7862,3258
46692,46798,900,3719,3077,4904,2275,6084,2549,3588,5783,3701,2756
46693,46799,900,3525,5248,5115,4811,4998,4361,5480,6372,6315,3513
46694,46800,900,5956,2670,2793,4813,4961,4052,2270,6773,5420,2073
46695,46801,900,4272,5098,4603,5089,4437,6064,1957,3923,4629,3460
46696,46802,900,5643,2046,4443,3564,5328,3374,6913,3320,6844,2670
46697,46803,900,5472,5477,3331,4054,3125,2836,5942,3123,4698,3204
46698,46804,900,4895,3192,3100,2719,4890,4862,3755,4768,6014,3364
46699,46805,900,5207,3675,3019,3729,5393,1745,4415,4147,3010,5511
46700,46806,900,7215,2379,4242,4469,3918,6693,3717,7582,7946,5864
46701,46807,900,3989,3946,5864,6279,2400,3741,6242,3111,3305,5432
46702,46808,900,5255,3695,2926,4654,5620,4757,5514,3201,4641,6267
46703,46809,900,7642,4058,2825,5692,3034,3885,5274,3684,4145,5997
46704,46810,900,6092,5432,3781,3356,3124,2278,5073,3136,4352,5242
46705,46811,900,4682,2649,4403,3907,4742,3666,6065,2971,5939,2477
46706,46812,900,3187,5676,4383,4418,2565,5766,5108,4394,5146,3511
46707,46813,900,5155,2615,4667,2788,5011,4449,4007,1995,9551,2665
46708,46814,900,1952,4861,3638,7616,3764,5777,5898,4550,3684,2763
46709,46815,900,4252,9270,3082,6196,3551,3417,6563,4643,3950,5160
46710,46816,900,6489,7055,4066,6525,4561,3369,4934,5310,3141,3466
46711,46817,900,3836,8110,4344,3349,5828,4073,4047,4377,3001,5428
46712,46818,900,3246,4246,4248,5300,5820,5034,7545,4145,3711,4044
46713,46819,900,2464,4823,3369,4502,2287,5449,2503,2415,2579,3935
46714,46820,900,4673,4120,4426,3255,3905,4471,3575,4096,4596,4138
46715,46821,900,3316,5526,3600,3789,3618,3318,5283,2832,5385,4683
46716,46822,900,3637,5685,2924,2884,3286,5598,5132,4098,3610,4985
46717,46823,900,5093,1964,3846,3588,4098,5195,6758,2865,2615,4582
46718,46824,900,5173,3418,3427,5264,4008,3248,3072,2322,2390,3423
46719,46825,900,8056,4677,4469,5272,4067,3697,5508,5701,6061,4103
46720,46826,900,3222,9078,5149,6785,2681,4818,4259,5273,5443,2520
46721,46827,900,3588,5630,4706,4961,4530,2019,3145,4038,5015,4445
46722,46828,900,2091,4497,4538,2358,4552,2841,5989,4502,6256,2608
46723,46829,900,5448,4851,2689,6508,6230,4453,3471,4460,2606,3199
46724,46830,900,1954,1861,3766,3204,8299,3552,6315,4833,2945,4684
46725,46831,900,2740,6986,4209,3326,4188,4296,6711,2876,4978,5980
46726,46832,900,1657,3246,1511,5944,3813,3243,5335,5119,2076,6353
46727,46833,900,3673,6597,2861,2831,4012,3177,3113,5204,3525,3765
46728,46834,900,5024,3326,3633,5399,3589,4592,3602,3581,4903,3075
46729,46835,900,2462,3121,4402,2689,5771,5594,2763,4743,2457,2769
46730,46836,900,7369,4387,3494,2529,3073,6053,3577,7571,3298,6679
46731,46837,900,5146,2810,5775,5230,3499,8898,4724,5351,3801,2628
46732,46838,900,6579,6378,1913,3095,3161,5263,2784,6305,4600,2362
46733,46840,900,4832,3857,3199,3245,6626,2621,4463,4403,2868,4654
46734,46841,900,2426,3116,6468,2913,2886,3364,4075,5860,4106,5610
46735,46842,900,4265,5268,4493,3205,5230,7780,3776,2945,5333,3270
46736,46843,900,5640,6430,2973,3459,6262,2788,4803,7711,5293,3435
46737,46844,900,4813,5559,4068,3148,3440,6029,3780,3482,3094,3950
46738,46845,900,5619,3297,5532,3201,3155,4787,1848,4817,3239,1728
46739,46846,900,3635,5374,3359,3030,3566,4054,2920,3420,4921,4361
46740,46847,900,3756,5649,2296,3870,3417,3372,5299,3045,4388,2558
46741,46848,900,4114,3956,3769,4904,3897,4914,2998,6194,7344,3590
46742,46849,900,6006,3557,6332,4034,7756,4157,6479,2419,4867,6122
46743,46850,900,4997,5916,6539,3300,5203,1706,5645,4537,3225,4677
46744,46851,900,4748,6180,3655,3480,9098,4862,4086,5431,3028,3049
46745,46852,900,5913,5334,3620,6102,4030,2742,6545,10098,3381,5954
46746,46853,900,3528,3344,5505,3410,6033,3205,2469,6863,3110,10827
46747,46854,900,3137,4194,3966,5063,3300,8517,5060,3071,5152,3054
46748,46855,900,6564,2758,4560,5337,5667,3681,4259,4860,6345,3495
46749,46856,900,6247,2721,4297,3159,3994,4040,3561,5508,2485,5850
46750,46857,900,4674,6257,4243,5817,3189,5227,2329,4697,2167,8543
46751,46858,900,3715,3796,4284,2822,3653,7011,7248,4406,2849,3462
46752,46859,900,3537,5579,3458,4229,5103,3109,6969,6939,4178,4805
46753,46860,900,6168,7871,4650,6850,4969,4004,3732,3998,5900,4319
46754,46861,900,6939,3060,4723,9909,5899,5257,3647,5079,3573,4502
46755,46862,900,5891,2314,4897,5529,4863,7592,5613,2955,4987,4389
46756,46863,900,2944,6248,4417,5440,2959,5232,3851,3005,2487,4337
46757,46864,900,3830,2155,3670,2009,6436,4200,3370,3812,4161,6194
46758,46865,900,4089,4745,5423,3038,4197,5768,5447,2372,3133,4456
46759,46866,900,5194,3884,7790,3328,4079,3232,4671,3327,4663,4151
46760,46867,900,5358,2824,4228,4484,2129,5768,7146,5318,7205,5040
46761,46868,900,4040,2255,2853,4562,4574,4428,2205,3864,3533,4725
46762,46869,900,1744,5884,4865,2956,5548,7211,4105,4777,6873,2714
46763,46870,900,2668,4457,2887,5524,3872,4304,4110,4606,5005,3852
46764,46871,900,5610,2966,5145,4931,3220,2141,5330,7111,5309,4990
46765,46872,900,3873,3672,3800,3044,5422,3836,6633,5907,3865,5741
46766,46873,900,2668,2128,4033,5943,5160,3601,4204,3863,8512,3198
46767,46874,900,4186,3243,2889,3964,5440,4497,5707,3843,2174,3199
46768,46875,900,3539,2101,4283,3754,6276,5978,4251,3427,2297,4073
46769,46876,900,2374,3338,6955,4890,4281,4341,8240,4839,3215,2894
46770,46877,900,5432,4675,5244,2559,2642,4972,2333,3671,3733,3961
46771,46878,900,4074,3074,4456,9583,4804,5645,3290,2765,4044,3760
46772,46879,900,3674,7356,5572,6956,6291,4342,3702,5406,5713,4211
46773,46880,900,6166,2489,3003,4353,5859,5229,6357,3315,7373,5186
46774,46881,900,5108,4724,2505,5336,5782,8142,4030,4067,3276,6027
46775,46882,900,3981,2864,4424,4277,7139,4076,3346,2778,3217,6459
46776,46883,900,4404,5066,4596,4849,5550,3632,2372,2095,3484,5794
46777,46884,900,4062,4071,4982,3140,3213,4937,4113,2716,4965,3273
46778,46885,900,2879,1740,9806,6401,2364,5656,3431,4502,4173,4203
46779,46886,900,5936,3554,4572,8484,3217,3845,3288,3117,5274,5152
46780,46887,900,4631,4591,2514,3695,2876,5545,3881,3918,4028,3625
46781,46888,900,4735,4919,2549,3709,5651,4288,5083,2855,4208,3016
46782,46889,900,5198,6036,6633,7322,3872,6168,3824,4029,2964,3059
46783,46890,900,2760,5608,6382,3114,3113,6096,5764,4648,2825,2090
46784,46891,900,2671,3527,3407,3504,2763,5800,4507,3740,4805,6142
46785,46892,900,3234,2027,2117,5451,4675,5878,3170,2834,3117,4897
46786,46893,900,4047,3752,3926,3778,5997,3017,3792,4494,4619,2904
46787,46894,900,7179,6191,5762,4663,4173,3715,3574,2634,4711,3816
46788,46895,900,4913,4193,3061,6219,2922,4115,5476,3126,5963,2363
46789,46896,900,2465,3748,3342,3059,5669,2436,5401,4852,3242,3681
46790,46897,900,6688,3071,4792,3405,4436,4810,3827,3699,4717,5356
46791,46898,900,3302,6710,3956,3592,2155,8070,3299,3743,3847,3616
46792,46899,900,3198,3947,3814,3733,5002,4632,2181,3102,4745,3199
46793,46900,900,5264,3715,4410,3987,4123,4339,3277,2608,6097,5601
46794,46901,900,3577,2787,4287,3438,4249,4013,5431,5426,2948,4464
46795,46902,900,5790,7476,3076,4012,7118,5717,2773,6093,4472,5860
46796,46903,900,3254,6099,5479,4930,3000,4523,4629,5147,3006,4312
46797,46904,900,3487,4256,4549,7132,2559,4074,6218,2667,4152,3927
46798,46905,900,4568,5145,2367,4981,2965,3038,3196,3008,4816,3368
46799,46906,900,4552,3094,3519,3471,6636,3103,7828,4144,4307,5625
46800,46907,900,3656,4517,2943,3005,3145,5047,7262,3225,3301,4015
46801,46908,900,1901,5850,5926,3655,4732,4027,3593,2572,5332,6861
46802,46909,900,5215,4944,3567,6907,3941,5278,2742,2690,6299,5174
46803,46910,900,5974,4176,4238,2031,2866,5885,3383,4835,2770,3151
46804,46911,900,11588,4278,1825,3013,2949,5630,6300,5195,3728,4044
46805,46912,900,4791,6454,2622,4760,5149,2680,3814,4636,2998,2827
46806,46913,900,5509,4108,3193,3267,7137,4779,1999,6152,2300,1754
46807,46914,900,4391,1946,3291,3087,3217,2779,2689,7290,3985,6003
46808,46915,900,2751,2084,5355,2159,5959,2713,2420,5439,4616,4513
46809,46916,900,5134,2346,7789,3700,5321,6314,2942,2787,5001,4640
46810,46917,900,2409,2388,5483,7148,3244,5392,4307,5500,2158,5777
46811,46918,900,1783,4351,3522,4657,3601,7130,4177,6209,4725,3560
46812,46919,900,4817,4573,4116,4741,5367,2863,6045,4323,4570,4449
46813,46920,900,6554,4402,2785,2540,6086,2491,3868,5133,3824,2401
46814,46921,900,4587,4799,4283,3226,5369,3776,3627,2361,4175,2933
46815,46922,900,3723,3803,3943,5175,4520,3465,5977,5152,3641,4582
46816,46923,900,4347,4473,8579,4192,4348,5354,4197,2238,4712,4759
46817,46924,900,6726,3619,3067,5503,5160,2142,5794,4316,3390,4436
46818,46925,900,2502,2854,12099,3155,3505,6670,6597,4080,4284,6248
46819,46926,900,4869,3573,1922,4866,5230,1702,3730,3605,2961,3051
46820,46927,900,5189,7676,2991,2655,2075,2897,6403,3693,4328,4845
46821,46928,900,5843,2830,4350,4540,2174,2938,4708,6505,3174,5908
46822,46929,900,5646,4529,3804,2956,3291,4141,5454,5817,5893,2539
46823,46930,900,3231,3764,3607,4064,2316,3412,4226,4383,5252,6256
46824,46931,900,3508,3345,2427,4661,2141,4706,5458,5497,3804,1759
46825,46932,900,3872,5298,4802,2788,6125,2872,3817,3227,4964,3277
46826,46933,900,3509,3779,2816,2540,4621,7203,2668,3316,6363,5437
46827,46934,900,4181,4068,5641,3633,8138,2569,1969,6720,5221,3945
46828,46935,900,4478,3413,3918,1825,5278,4825,5512,4267,4229,2866
46829,46936,900,4842,2743,4491,7732,7483,4053,2340,4282,4525,2730
46830,46937,900,7408,4255,4457,3680,2417,5008,6442,4692,5674,3337
46831,46938,900,6649,3434,4852,4705,5041,5447,7286,5450,5668,5671
46832,46939,900,3467,2044,4590,2779,4625,4676,3832,3189,2489,7734
46833,46940,900,4380,5625,2345,4191,5662,3135,5114,2970,4834,5970
46834,46941,900,4828,2176,3836,4091,6172,4573,1958,3559,4588,3056
46835,46942,900,6625,5325,5476,3193,2659,2518,3788,5596,4441,3974
46836,46943,900,2737,3474,5657,2488,5318,4551,5275,3293,7724,5985
46837,46944,900,4972,4630,6901,6626,3013,4747,7116,1904,3713,5118
46838,46945,900,5921,2254,2436,5570,3250,5947,1773,5708,3297,2818
46839,46946,900,4122,5322,3401,5267,7795,4594,2688,3417,4429,5240
46840,46947,900,3321,2774,2485,6764,5769,5235,2736,8159,2773,2503
46841,46948,900,4134,4514,3003,5266,4340,3003,4435,3586,3893,3568
46842,46949,900,2292,5537,2706,4722,6140,6994,2125,1500,6070,2048
46843,46950,900,3325,3615,5247,3736,4470,2072,7730,2925,2080,3861
46844,46951,900,4440,3546,4816,2877,4143,2319,5695,5227,5068,4379
46845,46952,900,4819,7584,4264,3820,4913,2586,7722,4392,5093,3579
46846,46953,900,3169,3837,2117,3587,5157,5403,3851,1690,5946,2512
46847,46954,900,3600,2912,4191,4621,2248,2641,4607,3155,4513,2124
46848,46955,900,3187,4173,3050,2689,4662,4199,1881,3369,5043,6549
46849,46956,900,2157,3665,2657,5973,4807,6343,5133,7643,3535,6182
46850,46957,900,2868,3183,5693,5358,4150,2423,4349,3503,4911,5646
46851,46958,900,6430,3494,4542,6802,3112,5568,3739,2235,3133,4154
46852,46959,900,4970,4629,2156,6024,4673,3804,5337,3909,3098,4698
46853,46960,900,3606,3716,2474,5637,3555,4177,3645,5253,3739,4524
46854,46961,900,4461,2347,3776,3843,3794,2156,4646,2833,4791,5136
46855,46962,900,6453,5219,3223,2661,4713,5184,4944,4843,2094,2436
46856,46963,900,5670,5697,4042,4800,4961,5852,2690,6605,3485,3159
46857,46964,900,5143,6407,6071,3692,3933,3688,3080,5331,3869,3032
46858,46965,900,4644,3177,4222,4503,4215,4592,3280,2499,3758,4416
46859,46966,900,2711,1961,3414,3710,3151,2229,5262,5032,4863,4261
46860,46967,900,2360,2557,2566,5163,5513,4211,4311,6010,3766,3542
46861,46968,900,6358,5119,4146,6499,4085,3090,3337,3929,2984,1999
46862,46969,900,5670,7276,4068,3784,3843,4149,2945,1992,3294,4750
46863,46970,900,5320,3557,2562,2926,5161,3344,5080,3572,2622,4578
46864,46971,900,4201,3264,4550,7446,4848,2423,3200,5285,4061,3455
46865,46972,900,4134,3068,3820,7133,5769,2529,4732,6144,2701,2753
46866,46973,900,3145,3804,6713,4521,4450,1578,2523,6292,5659,2747
46867,46974,900,4885,3285,4433,6176,4708,6279,5668,2800,2621,4647
46868,46975,900,5398,3141,6168,4577,4471,7034,3427,6454,2603,2514
46869,46976,900,3267,5556,6734,4737,4203,4071,5876,3650,5192,5493
46870,46977,900,4136,2883,3772,2408,5764,2540,2232,5907,7126,6803
46871,46978,900,2979,4675,3300,6148,3816,2544,3827,2077,4213,5732
46872,46979,900,2622,5366,2167,5799,2597,2905,2846,3175,6365,5672
46873,46980,900,3697,5641,4069,2848,3601,5499,4596,3111,4161,4860
46874,46981,900,4385,3465,2624,4040,2932,9102,4613,2085,5208,3400
46875,46982,900,4995,2593,4699,3400,4390,3754,6651,4732,4347,6329
46876,46983,900,3090,6138,5323,2098,4668,4203,4804,1822,1849,4500
46877,46984,900,4914,5342,3437,7146,5722,6296,5153,4580,2154,4838
46878,46985,900,2294,8079,3979,3805,3822,5757,5210,3454,5347,3782
46879,46986,900,7248,3438,2363,4862,5568,5333,4470,3916,2340,3651
46880,46987,900,6445,3495,2582,3739,4922,2585,4201,4272,3351,5177
46881,46988,900,4469,1969,3388,6377,2867,4505,3643,3199,4310,5954
46882,46989,900,1871,4112,6137,4777,5570,3792,3364,6084,5534,2289
46883,46990,900,4287,2683,3983,5222,3331,3426,3187,4429,5366,3658
46884,46991,900,4840,1718,4141,4882,2827,7131,3423,6563,3018,2812
46885,46992,900,5723,5089,3747,4167,3287,2721,4635,5033,2872,3471
46886,46993,900,4190,3166,3791,3612,4076,3621,4309,4972,2950,6674
46887,46994,900,4340,6368,3975,4134,4235,3669,2267,4060,2901,4841
46888,46995,900,2545,4633,5561,4553,3186,3884,4837,3866,2570,5500
46889,46996,900,5377,6659,3130,3536,4144,5918,5320,4599,5783,4292
46890,46997,900,4869,4461,5402,3755,6375,4245,5275,3118,3768,3332
46891,46998,900,3276,5676,4190,3961,4768,4298,4644,2070,4626,3926
46892,46999,900,2625,10049,4996,3783,3166,2054,4161,5397,3709,4415
46893,47000,900,1755,3977,2065,5648,4142,5033,3639,5285,5083,4238
46894,47001,900,2850,5009,5594,3890,5693,2612,6463,4472,5287,4730
46895,47002,900,4687,4803,2442,2749,4463,5784,4442,2618,2022,4038
46896,47003,900,2974,2643,2323,3896,2510,5777,4131,4216,5132,2986
46897,47004,900,4320,3067,4572,2813,2616,5004,2028,6281,2123,3972
46898,47005,900,6500,4583,5318,2340,3540,10279,4293,3793,4327,2330
46899,47006,900,3596,3749,2097,4411,2099,3475,2471,1673,3619,5080
46900,47007,900,3934,6138,4612,4919,4299,5293,3597,4616,5786,4453
46901,47008,900,5543,5329,6688,6190,2841,3702,5660,6795,3089,3229
46902,47009,900,3210,5685,2219,5653,3639,5000,4634,2507,4941,2765
46903,47010,900,5272,4086,7776,3516,3622,4093,1693,5634,3269,1658
46904,47011,900,2120,5259,5563,2845,3011,5574,3122,5178,4346,4329
46905,47012,900,2885,5208,4208,3261,4693,2170,2848,4252,3240,3349
46906,47013,900,3639,5083,4401,4591,4382,3354,4092,4142,3825,3737
46907,47014,900,5224,6086,3107,5220,5331,4213,3228,5390,6525,6514
46908,47015,900,2614,3121,3972,2308,4355,3598,2521,4441,4176,2611
46909,47016,900,4536,3520,2822,5815,5365,4205,5098,5435,2611,5524
46910,47017,900,6637,3861,3448,7551,4778,2838,6497,4773,3242,4029
46911,47018,900,4278,5228,3069,3782,5282,5370,4624,3740,4150,3182
46912,47019,900,4498,3026,4050,4482,2119,2914,4287,4057,3176,3425
46913,47020,900,3806,3367,3475,3628,3171,5317,4266,3711,2589,6296
46914,47021,900,3599,4512,4439,4092,6579,4948,5267,2179,4149,2478
46915,47022,900,5108,4450,4846,3153,4409,2822,5287,3825,3686,2969
46916,47023,900,3767,1987,3990,3025,2771,3005,4356,3107,4021,4590
46917,47024,900,5326,2594,2234,4382,5893,5571,4065,2347,1977,4975
46918,47025,900,4668,5825,2824,6913,5417,3432,3816,6457,3695,2904
46919,47026,900,4733,4782,4691,7027,1988,5548,2660,5815,4504,2354
46920,47027,900,6298,5567,3520,3798,2623,3127,2395,1987,3600,2293
46921,47028,900,4628,5719,3572,3882,2834,7937,3727,3985,3191,5627
46922,47029,900,4058,3085,3942,3089,1883,4860,6123,6162,3418,4864
46923,47030,900,2563,5715,8119,2516,5362,7866,2446,4392,3446,1776
46924,47031,900,5888,5781,3682,4036,3081,4229,5173,4959,2531,4093
46925,47032,900,4067,5528,3063,3605,4384,4209,4545,4541,5266,3768
46926,47033,900,7079,2708,5960,2710,3211,2879,3607,5680,7086,1891
46927,47034,900,4619,1739,4117,4329,4226,4269,4859,4206,4809,2686
46928,47035,900,3188,3416,4016,7799,3490,4164,4220,4584,5300,3923
46929,47036,900,6209,4091,3233,3617,5975,4601,2807,4271,3397,5139
46930,47037,900,5541,5119,5273,4654,2044,3168,4666,3178,8097,2974
46931,47038,900,2548,6549,4870,2779,6337,2130,6084,6074,3120,1994
46932,47039,900,3517,4865,2710,4248,3537,2536,6789,2350,4752,4622
46933,47040,900,3630,5797,4312,4568,5665,6689,3983,2635,5719,6859
46934,47041,900,2270,5581,1774,4368,3922,4026,3000,3204,5318,4756
46935,47042,900,4379,5021,3001,5115,8274,4971,4605,2609,4622,4115
46936,47043,900,4875,3876,4806,3968,1983,2561,5931,4711,4518,4036
46937,47044,900,4314,5509,5456,7896,5809,4609,3746,3271,1803,4714
46938,47045,900,2813,4792,6977,5412,5463,3107,6244,4902,5721,5557
46939,47046,900,6230,3643,3143,5635,3460,6559,2488,3152,5039,3462
46940,47047,900,6012,4964,3616,3592,4672,3596,5015,5353,4223,6158
46941,47048,900,3262,6183,1674,3124,3778,5516,3004,3076,7074,5513
46942,47049,900,6064,2936,4036,2301,5262,4414,4197,3187,3898,5251
46943,47050,900,5780,3492,1863,5044,1549,4840,4126,6220,3539,3996
46944,47051,900,2724,5313,5303,4580,2289,3626,3827,3045,4454,3044
46945,47052,900,4256,7278,4390,5671,3998,2416,4517,3307,4350,5845
46946,47053,900,3601,5037,7783,4511,2134,5612,5018,7303,2609,5215
46947,47054,900,3729,4202,5588,4889,4741,4973,2343,3891,4694,3113
46948,47055,900,3071,3953,4236,4465,4479,4730,4306,2530,2404,4234
46949,47056,900,5306,2655,6158,5373,3733,3920,2875,4087,5802,4645
46950,47057,900,5000,4662,3949,5346,3997,2601,3795,4426,4800,4227
46951,47058,900,5998,3346,4617,2902,5957,3089,3398,2935,2686,3246
46952,47059,900,2400,2888,2340,4521,3738,5483,5562,3699,3999,4708
46953,47060,900,3658,2050,3685,6577,3262,2966,4554,4669,5074,5393
